inventoryid,vendorid,vpl_name,code,category,sub_category,part_no,display_website,product_name,cost,usd_cpu,commission_price,markup_perc,current_inventory,write_offs,min_max,status,note,description,comment,question,request,quote_description,size,weight,type,name,usd_invoice,shipping_rate,shipping_cash,exchange_rate,exchange_cash,location,id_number,operator,lsd,quantity,inv_variance,average_cost,asset,revenue,buying_units,selling_units,stocking_units,preferred_price,web_price,cdn_cpu,cogs_total,date_of_purchase,purchase_cost,sell_price,markup,freight_charge,min_bin,current_stock,final_retail_price,admin_price,wholesale_price,commercial_price,client_price,minimum_billable,estimated_hours,actual_hours,msrp,unit_price,unit_cost,rent_price,rental_days,rental_weeks,rental_months,rental_years,reminder_alert,daily,weekly,monthly,annually,total_days,total_hours,total_km,total_miles,deleted,purchase_order_price,sales_order_price,include_in_pos,include_in_so,include_in_po
2141,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XL,,,"RALLY SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
2142,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXL,,,"RALLY SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
2143,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,S,,,"RALLY SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
2144,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,M,,,"RALLY SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
2145,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,L,,,"RALLY SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
2146,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XL,,,"RALLY SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
2147,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXL,,,"RALLY SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
2148,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2149,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2150,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,S,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2151,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,M,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2152,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,L,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2153,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2154,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2155,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2156,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2157,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,S,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2158,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,M,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2159,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,L,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2160,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2161,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2162,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2163,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2164,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,S,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2165,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,M,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2166,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,L,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2167,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2168,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2169,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2170,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2171,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,S,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2172,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,M,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2173,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,L,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2174,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2175,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2176,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2177,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XS,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2178,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,S,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2179,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,M,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2180,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,L,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2181,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2182,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,XXL,,,"9"" TM KNIT SHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$20.00,,,,,,,16.00,,,,,,,,,,,,,,,,0,,,,,
2183,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,28,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2184,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,29,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2185,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,30,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2186,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,31,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2187,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,32,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2188,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,33,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2189,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,34,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2190,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,35,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2191,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,36,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2192,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,37,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2193,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,38,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2194,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,39,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2195,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,40,,,"SHOJI BOARDSHORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2196,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,6,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2197,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,7,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2198,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,8,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2199,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,9,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2200,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,10,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2201,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,11,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2202,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,12,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2203,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,13,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2204,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,14,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2205,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,15,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2206,7354,TESTING123,,"Asics Products",Men's,,No,,,,,,,,,,,,,,,,16,,,"GEL - CYBER SENSEI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2207,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2208,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2209,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2210,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2211,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2212,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2213,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2214,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2215,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2216,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,15,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2217,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2218,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2219,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2220,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2221,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2222,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2223,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2224,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2225,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2226,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,16,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2227,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2228,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2229,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2230,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2231,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2232,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2233,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2234,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2235,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2236,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,17,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2237,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2238,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2239,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2240,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2241,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2242,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
